id,id_externo,id_pedido_raw,id_producto_raw,id_ref_raw,nombre_linea,cantidad,precio_unitario,descuento_pct,iva_pct,total_linea,raw_json,inserted_at,id_pedido,id_pedido_estado,id_pedido_linea_origen,id_producto_referencia,ean,referencia,nombre,precio_unit,dto,subtotal,fecha_limite,fecha_completado,fecha_anulado,motivo
151,3197181.0,,,,,16.0,,,,,"{'ID': 3197181.0, 'DNA': 25.0, 'DTO': 0.0, 'EAN': 9000002019919.0, 'NOMBRE': 'SSCE04 - Inglés B2', 'PRECIO': '24.04', 'CANTIDAD': 16.0, 'IDPEDIDO': 853478.0, 'SINCARGO': 0.0, 'SUBTOTAL': '384.64', 'ESAPLAZOS': 0.0, 'PRECIODTO': '24.04', 'CREATED_BY': 'RAQUEL.CAMPANERIA@ORBEFORMACION.COM', 'CREATED_ON': '14-APR-25 06.36.13.704071 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 'VERTICE_9788416432653_MX', 'UPDATED_BY': 'RAQUEL.CAMPANERIA@ORBEFORMACION.COM', 'UPDATED_ON': '14-APR-25 12.53.05.910018 PM', 'FECHALIMITE': None, 'IDDIRECCION': 214586.0, 'IDPROVEEDOR': 123478.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': '15.39', 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 91.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': None, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 201991.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,853478.0,91.0,,201991.0,9000002019919.0,VERTICE_9788416432653_MX,SSCE04 - Inglés B2,,,384.64,,,,Producto no encontrado (201991)
154,3197185.0,,,,,16.0,,,,,"{'ID': 3197185.0, 'DNA': 25.0, 'DTO': 0.0, 'EAN': 9000002019919.0, 'NOMBRE': 'SSCE04 - Inglés B2', 'PRECIO': '24.04', 'CANTIDAD': 16.0, 'IDPEDIDO': 853480.0, 'SINCARGO': 0.0, 'SUBTOTAL': '384.64', 'ESAPLAZOS': 0.0, 'PRECIODTO': '24.04', 'CREATED_BY': 'RAQUEL.CAMPANERIA@ORBEFORMACION.COM', 'CREATED_ON': '14-APR-25 06.39.06.108951 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 'VERTICE_9788416432653_MX', 'UPDATED_BY': 'RAQUEL.CAMPANERIA@ORBEFORMACION.COM', 'UPDATED_ON': '14-APR-25 12.53.16.048997 PM', 'FECHALIMITE': None, 'IDDIRECCION': 250299.0, 'IDPROVEEDOR': 123478.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': '15.39', 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 91.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': None, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 201991.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,853480.0,91.0,,201991.0,9000002019919.0,VERTICE_9788416432653_MX,SSCE04 - Inglés B2,,,384.64,,,,Producto no encontrado (201991)
160,3197637.0,,,,,16.0,,,,,"{'ID': 3197637.0, 'DNA': 25.0, 'DTO': 0.0, 'EAN': 9000002019919.0, 'NOMBRE': 'SSCE04 - Inglés B2', 'PRECIO': '24.04', 'CANTIDAD': 16.0, 'IDPEDIDO': 853625.0, 'SINCARGO': 0.0, 'SUBTOTAL': '384.64', 'ESAPLAZOS': 0.0, 'PRECIODTO': '24.04', 'CREATED_BY': 'RAQUEL.CAMPANERIA@ORBEFORMACION.COM', 'CREATED_ON': '15-APR-25 08.26.39.837706 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 'VERTICE_9788416432653_MX', 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '30-APR-25 03.09.46.915570 PM', 'FECHALIMITE': None, 'IDDIRECCION': 214586.0, 'IDPROVEEDOR': 123478.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': '15.39', 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 201991.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,853625.0,81.0,,201991.0,9000002019919.0,VERTICE_9788416432653_MX,SSCE04 - Inglés B2,,,384.64,,,,Producto no encontrado (201991)
169,3198031.0,,,,,16.0,,,,,"{'ID': 3198031.0, 'DNA': None, 'DTO': 100.0, 'EAN': 9000002019919.0, 'NOMBRE': 'SSCE04 - Inglés B2', 'PRECIO': '24.04', 'CANTIDAD': 16.0, 'IDPEDIDO': 853779.0, 'SINCARGO': 0.0, 'SUBTOTAL': 0.0, 'ESAPLAZOS': 0.0, 'PRECIODTO': 0.0, 'CREATED_BY': 'RAQUEL.CAMPANERIA@ORBEFORMACION.COM', 'CREATED_ON': '16-APR-25 08.52.42.975703 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 'VERTICE_9788416432653_MX', 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '21-APR-25 04.04.14.042024 PM', 'FECHALIMITE': None, 'IDDIRECCION': 250299.0, 'IDPROVEEDOR': None, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': 0.0, 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 2.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 201991.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,853779.0,81.0,,201991.0,9000002019919.0,VERTICE_9788416432653_MX,SSCE04 - Inglés B2,,,0.0,,,,Producto no encontrado (201991)
171,3198035.0,,,,,16.0,,,,,"{'ID': 3198035.0, 'DNA': None, 'DTO': 100.0, 'EAN': 9000002019919.0, 'NOMBRE': 'SSCE04 - Inglés B2', 'PRECIO': '24.04', 'CANTIDAD': 16.0, 'IDPEDIDO': 853779.0, 'SINCARGO': 0.0, 'SUBTOTAL': 0.0, 'ESAPLAZOS': 0.0, 'PRECIODTO': 0.0, 'CREATED_BY': 'RAQUEL.CAMPANERIA@ORBEFORMACION.COM', 'CREATED_ON': '16-APR-25 08.55.32.951466 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 'VERTICE_9788416432653_MX', 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '21-APR-25 04.04.14.041485 PM', 'FECHALIMITE': None, 'IDDIRECCION': 214586.0, 'IDPROVEEDOR': None, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': 0.0, 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 2.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 201991.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,853779.0,81.0,,201991.0,9000002019919.0,VERTICE_9788416432653_MX,SSCE04 - Inglés B2,,,0.0,,,,Producto no encontrado (201991)
177,3200252.0,,,,,16.0,,,,,"{'ID': 3200252.0, 'DNA': None, 'DTO': 20.0, 'EAN': 9000003274348.0, 'NOMBRE': '0447 EL CELADOR EN EL ÁREA DE URGENCIAS', 'PRECIO': '24.04', 'CANTIDAD': 16.0, 'IDPEDIDO': 854733.0, 'SINCARGO': 0.0, 'SUBTOTAL': '307.71', 'ESAPLAZOS': 0.0, 'PRECIODTO': 19232.0, 'CREATED_BY': 'INMACULADA.RODRIGUEZ@ORBEFORMACION.COM', 'CREATED_ON': '28-APR-25 08.06.47.798672 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 327434.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '30-APR-25 01.51.15.349726 PM', 'FECHALIMITE': None, 'IDDIRECCION': 188602.0, 'IDPROVEEDOR': 123478.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': '12.31', 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 327434.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,854733.0,81.0,,327434.0,9000003274348.0,327434.0,0447 EL CELADOR EN EL ÁREA DE URGENCIAS,,,307.71,,,,Pedido no encontrado (854733)
178,3200253.0,,,,,1.0,,,,,"{'ID': 3200253.0, 'DNA': None, 'DTO': 100.0, 'EAN': 9000003274348.0, 'NOMBRE': '0447 EL CELADOR EN EL ÁREA DE URGENCIAS', 'PRECIO': '24.04', 'CANTIDAD': 1.0, 'IDPEDIDO': 854733.0, 'SINCARGO': 1.0, 'SUBTOTAL': 0.0, 'ESAPLAZOS': 0.0, 'PRECIODTO': 0.0, 'CREATED_BY': 'INMACULADA.RODRIGUEZ@ORBEFORMACION.COM', 'CREATED_ON': '28-APR-25 08.07.22.523833 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 327434.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '30-APR-25 01.51.15.349572 PM', 'FECHALIMITE': None, 'IDDIRECCION': 188602.0, 'IDPROVEEDOR': 123478.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': 0.0, 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 327434.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,854733.0,81.0,,327434.0,9000003274348.0,327434.0,0447 EL CELADOR EN EL ÁREA DE URGENCIAS,,,0.0,,,,Pedido no encontrado (854733)
179,3200878.0,,,,,2.0,,,,,"{'ID': 3200878.0, 'DNA': None, 'DTO': 25.0, 'EAN': 9000003283784.0, 'NOMBRE': 'Manual. Lengua Castellana. Nivel II (FCOV22). Especialidades formativas', 'PRECIO': '15.5769', 'CANTIDAD': 2.0, 'IDPEDIDO': 854942.0, 'SINCARGO': 0.0, 'SUBTOTAL': '23.37', 'ESAPLAZOS': 0.0, 'PRECIODTO': '11.6827', 'CREATED_BY': 'INMACULADA.RODRIGUEZ@ORBEFORMACION.COM', 'CREATED_ON': '29-APR-25 11.52.22.043211 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 328378.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '05-MAY-25 01.51.43.511348 PM', 'FECHALIMITE': None, 'IDDIRECCION': 188602.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': '.93', 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 328378.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,854942.0,81.0,,328378.0,9000003283784.0,328378.0,Manual. Lengua Castellana. Nivel II (FCOV22). Especialidades formativas,,,23.37,,,,Pedido no encontrado (854942)
180,3201563.0,,,,,1.0,,,,,"{'ID': 3201563.0, 'DNA': None, 'DTO': 100.0, 'EAN': 9000003289397.0, 'NOMBRE': 'Manual. Intervención del empleo doméstico en el cuidado de personas mayores (SSCG02). Especialidades formativas', 'PRECIO': '19.0577', 'CANTIDAD': 1.0, 'IDPEDIDO': 855265.0, 'SINCARGO': 1.0, 'SUBTOTAL': 0.0, 'ESAPLAZOS': 0.0, 'PRECIODTO': 0.0, 'CREATED_BY': 'ROSA.CABELLO@GRUPOCEP.ES', 'CREATED_ON': '05-MAY-25 09.01.51.490183 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 328939.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '07-MAY-25 10.15.19.626708 AM', 'FECHALIMITE': '05/06/2025', 'IDDIRECCION': 238141.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': 0.0, 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 1.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 328939.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,855265.0,81.0,,328939.0,9000003289397.0,328939.0,Manual. Intervención del empleo doméstico en el cuidado de personas mayores (SSCG02). Especialidades formativas,,,0.0,2025-05-06,,,Pedido no encontrado (855265)
181,3201562.0,,,,,15.0,,,,,"{'ID': 3201562.0, 'DNA': None, 'DTO': 25.0, 'EAN': 9000003289397.0, 'NOMBRE': 'Manual. Intervención del empleo doméstico en el cuidado de personas mayores (SSCG02). Especialidades formativas', 'PRECIO': '19.0577', 'CANTIDAD': 15.0, 'IDPEDIDO': 855265.0, 'SINCARGO': 0.0, 'SUBTOTAL': '214.4', 'ESAPLAZOS': 0.0, 'PRECIODTO': '14.2933', 'CREATED_BY': 'ROSA.CABELLO@GRUPOCEP.ES', 'CREATED_ON': '05-MAY-25 09.01.36.432496 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 328939.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '07-MAY-25 10.15.19.626819 AM', 'FECHALIMITE': '05/06/2025', 'IDDIRECCION': 238141.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': '8.58', 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 328939.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,855265.0,81.0,,328939.0,9000003289397.0,328939.0,Manual. Intervención del empleo doméstico en el cuidado de personas mayores (SSCG02). Especialidades formativas,,,214.4,2025-05-06,,,Pedido no encontrado (855265)
189,3205716.0,,,,,15.0,,,,,"{'ID': 3205716.0, 'DNA': None, 'DTO': 15.0, 'EAN': 9000003298191.0, 'NOMBRE': 'SANT023PO Cuidados auxiliares básicos en enfermería', 'PRECIO': '23.8269', 'CANTIDAD': 15.0, 'IDPEDIDO': 857029.0, 'SINCARGO': 0.0, 'SUBTOTAL': '303.79', 'ESAPLAZOS': 0.0, 'PRECIODTO': '20.2529', 'CREATED_BY': 'INMACULADA.RODRIGUEZ@ORBEFORMACION.COM', 'CREATED_ON': '20-MAY-25 09.55.18.177477 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 329819.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '26-MAY-25 08.24.57.392745 AM', 'FECHALIMITE': '05/26/2025', 'IDDIRECCION': 188602.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': '12.15', 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 329819.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,857029.0,81.0,,329819.0,9000003298191.0,329819.0,SANT023PO Cuidados auxiliares básicos en enfermería,,,303.79,2025-05-26,,,Pedido no encontrado (857029)
190,3205714.0,,,,,1.0,,,,,"{'ID': 3205714.0, 'DNA': None, 'DTO': 100.0, 'EAN': 9000003298191.0, 'NOMBRE': 'SANT023PO Cuidados auxiliares básicos en enfermería', 'PRECIO': '23.8269', 'CANTIDAD': 1.0, 'IDPEDIDO': 857029.0, 'SINCARGO': 1.0, 'SUBTOTAL': 0.0, 'ESAPLAZOS': 0.0, 'PRECIODTO': 0.0, 'CREATED_BY': 'INMACULADA.RODRIGUEZ@ORBEFORMACION.COM', 'CREATED_ON': '20-MAY-25 09.51.34.643735 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 329819.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '26-MAY-25 08.24.57.391822 AM', 'FECHALIMITE': '05/26/2025', 'IDDIRECCION': 188602.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': 0.0, 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 329819.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,857029.0,81.0,,329819.0,9000003298191.0,329819.0,SANT023PO Cuidados auxiliares básicos en enfermería,,,0.0,2025-05-26,,,Pedido no encontrado (857029)
194,3207447.0,,,,,1.0,,,,,"{'ID': 3207447.0, 'DNA': None, 'DTO': 100.0, 'EAN': 9000003300788.0, 'NOMBRE': 'Manual. Competencia clave. Matemáticas Nivel II (FCOV23). Especialidades formativas', 'PRECIO': '17.2596', 'CANTIDAD': 1.0, 'IDPEDIDO': 857618.0, 'SINCARGO': 1.0, 'SUBTOTAL': 0.0, 'ESAPLAZOS': 0.0, 'PRECIODTO': 0.0, 'CREATED_BY': 'ROSA.CABELLO@GRUPOCEP.ES', 'CREATED_ON': '26-MAY-25 09.30.34.779623 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 330078.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '28-MAY-25 09.47.06.804881 AM', 'FECHALIMITE': '05/28/2025', 'IDDIRECCION': 188602.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': 0.0, 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 1.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 330078.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,857618.0,81.0,,330078.0,9000003300788.0,330078.0,Manual. Competencia clave. Matemáticas Nivel II (FCOV23). Especialidades formativas,,,0.0,2025-05-28,,,Pedido no encontrado (857618)
195,3207446.0,,,,,15.0,,,,,"{'ID': 3207446.0, 'DNA': None, 'DTO': 25.0, 'EAN': 9000003300788.0, 'NOMBRE': 'Manual. Competencia clave. Matemáticas Nivel II (FCOV23). Especialidades formativas', 'PRECIO': '17.2596', 'CANTIDAD': 15.0, 'IDPEDIDO': 857618.0, 'SINCARGO': 0.0, 'SUBTOTAL': '194.17', 'ESAPLAZOS': 0.0, 'PRECIODTO': '12.9447', 'CREATED_BY': 'ROSA.CABELLO@GRUPOCEP.ES', 'CREATED_ON': '26-MAY-25 09.30.14.034669 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 330078.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '28-MAY-25 09.47.06.805054 AM', 'FECHALIMITE': '05/28/2025', 'IDDIRECCION': 188602.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': '7.77', 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 330078.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,857618.0,81.0,,330078.0,9000003300788.0,330078.0,Manual. Competencia clave. Matemáticas Nivel II (FCOV23). Especialidades formativas,,,194.17,2025-05-28,,,Pedido no encontrado (857618)
